congenital deformity nos	has_associated_morphology	acrocephalopolydactylous dysplasia
developmental defect	has_associated_morphology	elejalde syndrome
deformity; congenital	has_associated_morphology	trichoodontoonychial dysplasia (disorder)
fetal malformation	has_associated_morphology	bresheck syndrome
foetal developmental abnormality	has_associated_morphology	d-loop transposition of the great arteries
congenital malformation, unspecified	has_associated_morphology	anomalous origin of left common carotid artery from innominate artery
birth defect	has_associated_morphology	lumbar meningomyelocele (disorder)
congenital anomalies	has_associated_morphology	sotos2
congenital deformity (disorder)	has_associated_morphology	tyshchenko syndrome
congenital malformation (disorder)	has_associated_morphology	facial dysmorphism, conductive hearing loss, heart defect syndrome
malformation	has_associated_morphology	congenital anomaly of cardiovascular system (diagnosis)
congenital defects	has_associated_morphology	hypocalcification of enamel of teeth
congenital malformation (disorder)	has_associated_morphology	ocular skeletal dysplasia
congenital anomaly nos	has_associated_morphology	chromosome xq28 trisomy (disorder)
foetal developmental abnormality	has_associated_morphology	palmoplantar keratoderma nagashima type (disorder)
dysmorphisms	has_associated_morphology	diabetic embryopathy
deformity	has_associated_morphology	complex craniosynostosis
congenital anomaly	has_associated_morphology	lstv - lumbosacral transitional vertebra
foetal malformation	has_associated_morphology	congenital positive ulnar variant of wrist (disorder)
congenital; deformity	has_associated_morphology	acinar dysplasia
congenital anomaly	has_associated_morphology	amelogenesis imperfecta and gingival hyperplasia syndrome (disorder)
congenital anomaly	has_associated_morphology	postaxial polydactyly type a
congenital anomaly (morphologic abnormality)	has_associated_morphology	german syndrome
congenital anomalies	has_associated_morphology	german syndrome (disorder)
congenital anatomical abnormality	has_associated_morphology	hvdas
anomaly	has_associated_morphology	tatton-brown-rahman syndrome
developmental anomaly (morphologic abnormality)	has_associated_morphology	neonatal marfan syndrome
fetal anomaly	has_associated_morphology	neonatal marfan syndrome (diagnosis)
congenital anomaly nos	has_associated_morphology	congenital conductive hearing loss
anomaly congenital	has_associated_morphology	atrioventricular canal defect, partial
congenital malformation	has_associated_morphology	partial defect of atrioventricular canal
congenital malformation, unspecified	has_associated_morphology	unilateral polymicrogyria
congenital anomaly nos	has_associated_morphology	diffuse palmoplantar keratoderma of thost-unna (disorder)
congenital anomaly (disorder)	has_associated_morphology	psis
congenital anomaly nos (disorder)	has_associated_morphology	trisomy 10p
anomalous formation, nos	has_associated_morphology	trisomy 10p (diagnosis)
congenital abnormality	has_associated_morphology	dysplastic tricuspid valve
congenital abnormality	has_associated_morphology	branchiootic syndrome (disorder)
congenital anomaly nos (disorder)	has_associated_morphology	branchiootic syndrome
congenital anomaly nos	has_associated_morphology	autosomal dominant limb girdle muscular dystrophy type 1b
congenital anomalies	has_associated_morphology	fetal iodine syndrome (disorder)
malformation	has_associated_morphology	syndromic orbital border hypoplasia
congenital anomaly nos	has_associated_morphology	isolated congenital alacrima (disorder)
congenital malformations (diagnosis)	has_associated_morphology	hereditary palmoplantar keratoderma gamborg nielsen type (disorder)
congenital abnormality	has_associated_morphology	partington disease
foetal malformation	has_associated_morphology	basm syndrome
congenital malformation	has_associated_morphology	syndromic x-linked ichthyosis
congenital anomaly	has_associated_morphology	multicentric osteolysis nodulosis arthropathy spectrum
deformity	has_associated_morphology	familial hypospadias of penis (disorder)
fetal malformation	has_associated_morphology	congenital retraction of eyelid
dysgenesis	has_associated_morphology	ischio-spinal dysostosis
congenital malformation, unspecified	has_associated_morphology	deafness with malformation of ear and facial palsy syndrome (disorder)
congenital malformation	has_associated_morphology	thong douglas ferrante syndrome
congenital anomaly	has_associated_morphology	osteoporosis and macrocephaly with blindness and joint hyperlaxity syndrome
congenital malformation, nos	has_associated_morphology	mullerian duct and limb anomalies syndrome
developmental anomaly	has_associated_morphology	mullerian duct and limb anomalies syndrome (disorder)
developmental anomaly, nos	has_associated_morphology	upper limb defect with eye and ear abnormalities syndrome
congenital malformation	has_associated_morphology	upper limb defect with eye and ear abnormalities syndrome (disorder)
deformities	has_associated_morphology	lbwc (limb body wall complex) syndrome
defects, congenital	has_associated_morphology	hypospadias and intellectual disability syndrome goldblatt type
defect, birth	has_associated_morphology	dyssegmental dysplasia with glaucoma syndrome (disorder)
congenital deformity	has_associated_morphology	cataract with aberrant oral frenula and growth delay syndrome (disorder)
birth defect	has_associated_morphology	familial isolated arrhythmogenic right ventricular dysplasia
abnormal development	has_associated_morphology	lissencephaly type 1 due to doublecortin gene mutation (disorder)
congenital anomalies	has_associated_morphology	mirror polydactyly, vertebral segmentation and limb defect syndrome
congenital deformity	has_associated_morphology	autosomal recessive distal osteolysis syndrome
congen abnorm	has_associated_morphology	distal osteolysis, short stature and intellectual disability
cm - congenital malformation	has_associated_morphology	indomethacin embryofetopathy
congenital malformation	has_associated_morphology	foetal varicella syndrome
congenital anomaly	has_associated_morphology	embryopathy caused by phenobarbital (disorder)
congenital malformation	has_associated_morphology	ectodermal dysplasia with blindness syndrome
fetal anomaly	has_associated_morphology	ectodermal dysplasia with blindness syndrome (disorder)
congenital anomaly, unspecified	has_associated_morphology	dystrophic epidermolysis bullosa nails only
fetal anomaly	has_associated_morphology	dystrophic epidermolysis bullosa nails only (disorder)
congenital anomalies	has_associated_morphology	duane anomaly, myopathy, scoliosis syndrome
dysmorphisms	has_associated_morphology	obstructed hemivagina and ipsilateral renal anomaly
congenital anatomical abnormality	has_associated_morphology	double uterus and obstructed hemivagina syndrome
birth defect	has_associated_morphology	congenital hereditary facial paralysis with variable hearing loss syndrome
congenital malformation	has_associated_morphology	autism and facial port-wine stain syndrome
congenital anomaly nos	has_associated_morphology	auriculoocular anomaly and cleft lip syndrome (disorder)
congenital deformity	has_associated_morphology	severe x-linked intellectual disability gustavson type
congenital defect/deformity	has_associated_morphology	overgrowth, macrocephaly, facial dysmorphism syndrome (disorder)
congenital anomaly nos	has_associated_morphology	osteosclerosis, developmental delay, craniosynostosis syndrome (disorder)
birth defect	has_associated_morphology	oro-facial digital syndrome type 8 (disorder)
congenital malformation	has_associated_morphology	oro-facial digital syndrome type 8
congenital defect/deformity	has_associated_morphology	oral-facial-digital syndrome edwards type
anomaly	has_associated_morphology	kallman syndrome with heart disease (disorder)
deformities	has_associated_morphology	lung agenesis with heart defect and thumb anomaly syndrome
congenital anomalies	has_associated_morphology	lung fibrosis, immunodeficiency, 46,xx gonadal dysgenesis syndrome
congenital anomalies	has_associated_morphology	robinow-like syndrome (disorder)
fetal malformation	has_associated_morphology	microphthalmia with brain and digit anomaly
malformation	has_associated_morphology	hypertrichosis acromegaloid facial features syndrome
birth defect	has_associated_morphology	cosack syndrome
congenital anomaly nos	has_associated_morphology	glossopalatine ankylosis (disorder)
birth defects	has_associated_morphology	diffuse palmoplantar keratoderma and acrocyanosis syndrome
congenital malformation	has_associated_morphology	froster huch syndrome
defects, congenital	has_associated_morphology	developmental malformation, deafness, dystonia syndrome (disorder)
congen abnorm	has_associated_morphology	dermo-odonto dysplasia (disorder)
malformation	has_associated_morphology	martin probst syndrome
congenital defect	has_associated_morphology	thoracic insufficiency syndrome
foetal malformation	has_associated_morphology	amaurosis hypertrichosis syndrome
congenital abnormality	has_associated_morphology	alopecia, contracture, dwarfism, intellectual disability syndrome
congenital anomaly nos	has_associated_morphology	acd (alopecia, contracture, dwarfism) mental retardation syndrome
congenital anomaly	has_associated_morphology	acd (alopecia, contracture, dwarfism) syndrome
malformation	has_associated_morphology	leg duplication mirror foot syndrome
congenital malformation (disorder)	has_associated_morphology	ehlers-danlos syndrome musculocontractural type (disorder)
congenital malformations	has_associated_morphology	ehlers-danlos syndrome cardiac valvular type (disorder)
congenital abnormalities	has_associated_morphology	ehlers-danlos syndrome with periventricular heterotopia
